Timestamp | CPU % of Total | CPU Used (cores) | %MEM | RAM Used (GB) | GPU Util % | GPU MEM Used (MB)
2025-05-22 18:21:26 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:27 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:28 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:29 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:31 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:32 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:33 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:34 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:35 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:36 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:38 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:39 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:40 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:41 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:42 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:43 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:45 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:46 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:47 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:48 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:49 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:50 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:52 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:53 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:54 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:55 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:56 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:57 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:21:58 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:00 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:01 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:02 | 2.98% | 0.71 | 13.2 | 16.57 | 1% | 571
2025-05-22 18:22:03 | 2.98% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:04 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:05 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:07 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:08 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:09 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:10 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:11 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:12 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:14 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:15 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:16 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:17 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:18 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:19 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:20 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:22 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:23 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:24 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:25 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:26 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:27 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:29 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:30 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:31 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:32 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:33 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:34 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:36 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:37 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:38 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:39 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:40 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:41 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:42 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:44 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:45 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:46 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:47 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:48 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:49 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:51 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:52 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:53 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:54 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:55 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:56 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:58 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:22:59 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:00 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:01 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:02 | 2.97% | 0.71 | 13.2 | 16.57 | 1% | 571
2025-05-22 18:23:03 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:04 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:06 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:07 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:08 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:09 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:10 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:11 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:13 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:14 | 2.97% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:15 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:16 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:17 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:18 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:20 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:21 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:22 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:23 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:24 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:25 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:26 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:28 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:29 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:30 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:31 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:32 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:33 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:35 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:36 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:37 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:38 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:39 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:40 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:41 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:43 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:44 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:45 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:46 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:47 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:48 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:49 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:51 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:52 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:53 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:54 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:55 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:56 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:58 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:23:59 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:00 | 2.96% | 0.71 | 13.2 | 16.57 | 1% | 571
2025-05-22 18:24:01 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:02 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:03 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:04 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:06 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:07 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:08 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:09 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:10 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:11 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:13 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:14 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:15 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:16 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:17 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:18 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:20 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:21 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:22 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:23 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:24 | 2.96% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:25 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:26 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:28 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:29 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:30 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:31 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:32 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:33 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:35 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:36 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:37 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:38 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:39 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:40 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:41 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:43 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:44 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:45 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:46 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:47 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:48 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:50 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:51 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:52 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:53 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:54 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:55 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:57 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:58 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:24:59 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:00 | 2.95% | 0.71 | 13.2 | 16.57 | 1% | 571
2025-05-22 18:25:01 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:02 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:04 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:05 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:06 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:07 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:08 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:09 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:10 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:12 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:13 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:14 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:15 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:16 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:17 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:19 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:20 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:21 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:22 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:23 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:24 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:25 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:27 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:28 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:29 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:30 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:31 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:32 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:34 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:35 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:36 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:37 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:38 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:39 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:41 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:42 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:43 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:44 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:45 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:46 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:47 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:49 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:50 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:51 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:52 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:53 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:54 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:56 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:57 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:58 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:25:59 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:00 | 2.95% | 0.71 | 13.2 | 16.57 | 1% | 571
2025-05-22 18:26:01 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:03 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:04 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:05 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:06 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:07 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:08 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:10 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:11 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:12 | 2.95% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:13 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:14 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:15 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:17 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:18 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:19 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:20 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:21 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:22 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:23 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:25 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:26 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:27 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:28 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:29 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:30 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:32 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:33 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:34 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:35 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:36 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:37 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:39 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:40 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:41 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:42 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:43 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:44 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:45 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:47 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:48 | 2.94% | 0.71 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:49 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:50 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:51 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:52 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:54 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:55 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:56 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:57 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:58 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:26:59 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:00 | 2.94% | 0.70 | 13.2 | 16.57 | 1% | 571
2025-05-22 18:27:02 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:03 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:04 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:05 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:06 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:07 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:08 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:10 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:11 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:12 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:13 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:14 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:15 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:17 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:18 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:19 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:20 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:21 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
2025-05-22 18:27:22 | 2.94% | 0.70 | 13.2 | 16.57 | 0% | 571
